#s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
9.944518069492704;-3.243467685892981;-1.7979430159833218;-0.3357516710910354;0.5265456010423906;3.628088657123002;-0.8934007501737317
9.993265707088257;-3.238533703961084;-1.751070187630299;-0.31417142585128555;0.5157033731063237;3.615289666226546;-0.8710652455177205
10.04201334468381;-3.2335997220291866;-1.704197359277276;-0.29259118061153566;0.504861145170257;3.6024906753300905;-0.8487297408617094
10.090760982279361;-3.2286657400972896;-1.6573245309242528;-0.2710109353717858;0.49401891723419034;3.5896916844336344;-0.8263942362056982
10.139508619874913;-3.223731758165392;-1.61045170257123;-0.24943069013203595;0.48317668929812363;3.5768926935371788;-0.8040587315496871
10.188256257470467;-3.218797776233495;-1.5635788742182068;-0.2278504448922861;0.47233446136205687;3.5640937026407227;-0.7817232268936759
10.23700389506602;-3.2138637943015977;-1.5167060458651838;-0.20627019965253623;0.46149223342599016;3.551294711744267;-0.7593877222376648
10.285751532661571;-3.2089298123697003;-1.469833217512161;-0.18468995441278638;0.4506500054899234;3.538495720847811;-0.7370522175816536
10.334499170257123;-3.2039958304378033;-1.4229603891591378;-0.16310970917303652;0.4398077775538567;3.525696729951355;-0.7147167129256424
10.383246807852677;-3.199061848505906;-1.376087560806115;-0.14152946393328666;0.42896554961779;3.512897739054899;-0.6923812082696313
10.431994445448229;-3.194127866574009;-1.3292147324530919;-0.11994921869353681;0.4181233216817232;3.500098748158443;-0.6700457036136201
10.480742083043781;-3.1891938846421115;-1.2823419041000688;-0.09836897345378698;0.40728109374565646;3.4872997572619875;-0.6477101989576091
10.529489720639335;-3.1842599027102145;-1.2354690757470457;-0.0767887282140371;0.39643886580958976;3.4745007663655314;-0.6253746943015979
10.578237358234887;-3.179325920778317;-1.1885962473940228;-0.055208482974287265;0.38559663787352305;3.4617017754690753;-0.6030391896455867
10.626984995830439;-3.17439193884642;-1.1417234190410015;-0.03362823773453816;0.3747544099374567;3.44890278457262;-0.5807036849895764
